symbol,disclosure_date,txn_type,qty,value,person_category,person_name,raw_json,raw_comName,raw_shp,raw_totIssuedShares,raw_totPromoterHolding,raw_percPromoterHolding,raw_totPublicHolding,raw_totPromoterShares,raw_percPromoterShares,raw_percTotShares,raw_disclosureFromDate,raw_numSharesPledged,raw_totDematShares,raw_sharesCollateral,raw_nbfcPromoShare,raw_nbfcNonPromoShare,raw_percSharesPledged,raw_broadcastDt,raw_disclosureToDate,raw_compBroadcastDate,raw_noOfPledgeShare,raw_noOfSecPledgeShare,fetched_at
,,,,,,,"{""comName"": ""GLOBE ENTERPRISES (INDIA) LIMITED"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""450418788"", ""totPromoterHolding"": ""154697613"", ""percPromoterHolding"": ""    34.35"", ""totPublicHolding"": ""295721175"", ""totPromoterShares"": ""26000000"", ""percPromoterShares"": ""    16.81"", ""percTotShares"": ""     5.77"", ""disclosureFromDate"": null, ""numSharesPledged"": ""41305289"", ""totDematShares"": ""450418788"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""9.17"", ""broadcastDt"": ""30-Mar-2026 16:31:25"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""7.488"", ""noOfSecPledgeShare"": ""11.896""}",GLOBE ENTERPRISES (INDIA) LIMITED,31-Dec-2025,450418788,154697613,    34.35,295721175,26000000,    16.81,     5.77,,41305289,450418788,0,0,0,9.17,30-Mar-2026 16:31:25,,,7.488,11.896,2026-03-30
,,,,,,,"{""comName"": ""GM Breweries Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""22846923"", ""totPromoterHolding"": ""17005152"", ""percPromoterHolding"": ""    74.43"", ""totPublicHolding"": ""5841771"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""621249"", ""totDematShares"": ""22534095"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""2.76"", ""broadcastDt"": ""30-Mar-2026 16:30:38"", ""disclosureToDate"": null, ""compBroadcastDate"": ""24-02-2016"", ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""75.016""}",GM Breweries Limited,31-Dec-2025,22846923,17005152,    74.43,5841771,0,     0.00,     0.00,,621249,22534095,0,0,0,2.76,30-Mar-2026 16:30:38,,24-02-2016,0,75.016,2026-03-30
,,,,,,,"{""comName"": ""GMR AIRPORTS LIMITED"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""10558975952"", ""totPromoterHolding"": ""6994279806"", ""percPromoterHolding"": ""    66.24"", ""totPublicHolding"": ""3564696146"", ""totPromoterShares"": ""1085000000"", ""percPromoterShares"": ""    15.51"", ""percTotShares"": ""    10.28"", ""disclosureFromDate"": null, ""numSharesPledged"": ""1158505647"", ""totDematShares"": ""10558765480"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""10.97"", ""broadcastDt"": ""30-Mar-2026 16:31:06"", ""disclosureToDate"": null, ""compBroadcastDate"": ""31-12-2021"", ""noOfPledgeShare"": ""11324.145"", ""noOfSecPledgeShare"": ""12091.323""}",GMR AIRPORTS LIMITED,31-Dec-2025,10558975952,6994279806,    66.24,3564696146,1085000000,    15.51,    10.28,,1158505647,10558765480,0,0,0,10.97,30-Mar-2026 16:31:06,,31-12-2021,11324.145,12091.323,2026-03-30
,,,,,,,"{""comName"": ""GNA Axles Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""42930800"", ""totPromoterHolding"": ""29443515"", ""percPromoterHolding"": ""    68.58"", ""totPublicHolding"": ""13487285"", ""totPromoterShares"": ""1280000"", ""percPromoterShares"": ""     4.35"", ""percTotShares"": ""     2.98"", ""disclosureFromDate"": null, ""numSharesPledged"": ""1737136"", ""totDematShares"": ""42930800"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""4.05"", ""broadcastDt"": ""30-Mar-2026 16:31:24"", ""disclosureToDate"": null, ""compBroadcastDate"": ""31-10-2022"", ""noOfPledgeShare"": ""38.163"", ""noOfSecPledgeShare"": ""51.793""}",GNA Axles Limited,31-Dec-2025,42930800,29443515,    68.58,13487285,1280000,     4.35,     2.98,,1737136,42930800,0,0,0,4.05,30-Mar-2026 16:31:24,,31-10-2022,38.163,51.793,2026-03-30
,,,,,,,"{""comName"": ""GOCL Corporation Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""49572490"", ""totPromoterHolding"": ""33622171"", ""percPromoterHolding"": ""    67.82"", ""totPublicHolding"": ""15950319"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""1122327"", ""totDematShares"": ""49362117"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""2.27"", ""broadcastDt"": ""30-Mar-2026 16:31:22"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""33.008""}",GOCL Corporation Limited,31-Dec-2025,49572490,33622171,    67.82,15950319,0,     0.00,     0.00,,1122327,49362117,0,0,0,2.27,30-Mar-2026 16:31:22,,,0,33.008,2026-03-30
,,,,,,,"{""comName"": ""GP Petroleums Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""50984383"", ""totPromoterHolding"": ""21019558"", ""percPromoterHolding"": ""    41.23"", ""totPublicHolding"": ""29964825"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""1117479"", ""totDematShares"": ""50982436"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""2.19"", ""broadcastDt"": ""30-Mar-2026 16:31:00"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""3.932""}",GP Petroleums Limited,31-Dec-2025,50984383,21019558,    41.23,29964825,0,     0.00,     0.00,,1117479,50982436,0,0,0,2.19,30-Mar-2026 16:31:00,,,0,3.932,2026-03-30
,,,,,,,"{""comName"": ""GPT Infraprojects Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""126364600"", ""totPromoterHolding"": ""87656000"", ""percPromoterHolding"": ""    69.37"", ""totPublicHolding"": ""38708600"", ""totPromoterShares"": ""44500682"", ""percPromoterShares"": ""    50.77"", ""percTotShares"": ""    35.22"", ""disclosureFromDate"": null, ""numSharesPledged"": ""45874592"", ""totDematShares"": ""126364588"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""36.3"", ""broadcastDt"": ""30-Mar-2026 16:31:24"", ""disclosureToDate"": null, ""compBroadcastDate"": ""31-10-2018"", ""noOfPledgeShare"": ""497.117"", ""noOfSecPledgeShare"": ""512.465""}",GPT Infraprojects Limited,31-Dec-2025,126364600,87656000,    69.37,38708600,44500682,    50.77,    35.22,,45874592,126364588,0,0,0,36.3,30-Mar-2026 16:31:24,,31-10-2018,497.117,512.465,2026-03-30
,,,,,,,"{""comName"": ""GRP Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""5333332"", ""totPromoterHolding"": ""2136420"", ""percPromoterHolding"": ""    40.06"", ""totPublicHolding"": ""3196912"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""22974"", ""totDematShares"": ""5323896"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""0.43"", ""broadcastDt"": ""30-Mar-2026 16:31:23"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""4.123""}",GRP Limited,31-Dec-2025,5333332,2136420,    40.06,3196912,0,     0.00,     0.00,,22974,5323896,0,0,0,0.43,30-Mar-2026 16:31:23,,,0,4.123,2026-03-30
,,,,,,,"{""comName"": ""GSS Infotech Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""26156843"", ""totPromoterHolding"": ""3675658"", ""percPromoterHolding"": ""    14.05"", ""totPublicHolding"": ""22481185"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""3136238"", ""totDematShares"": ""25806843"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""12.15"", ""broadcastDt"": ""30-Mar-2026 16:31:13"", ""disclosureToDate"": null, ""compBroadcastDate"": ""27-01-2014"", ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""4.987""}",GSS Infotech Limited,31-Dec-2025,26156843,3675658,    14.05,22481185,0,     0.00,     0.00,,3136238,25806843,0,0,0,12.15,30-Mar-2026 16:31:13,,27-01-2014,0,4.987,2026-03-30
,,,,,,,"{""comName"": ""GTL Infrastructure Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""12809111895"", ""totPromoterHolding"": ""420144016"", ""percPromoterHolding"": ""     3.28"", ""totPublicHolding"": ""12388967879"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""208894515"", ""totDematShares"": ""12716286069"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""1.64"", ""broadcastDt"": ""30-Mar-2026 16:31:07"", ""disclosureToDate"": null, ""compBroadcastDate"": ""28-04-2017"", ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""24.232""}",GTL Infrastructure Limited,31-Dec-2025,12809111895,420144016,     3.28,12388967879,0,     0.00,     0.00,,208894515,12716286069,0,0,0,1.64,30-Mar-2026 16:31:07,,28-04-2017,0,24.232,2026-03-30
,,,,,,,"{""comName"": ""GTL Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""157296781"", ""totPromoterHolding"": ""22480559"", ""percPromoterHolding"": ""    14.29"", ""totPublicHolding"": ""134816222"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""4910359"", ""totDematShares"": ""157097141"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""3.13"", ""broadcastDt"": ""30-Mar-2026 16:30:42"", ""disclosureToDate"": null, ""compBroadcastDate"": ""18-05-2022"", ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""3.948""}",GTL Limited,31-Dec-2025,157296781,22480559,    14.29,134816222,0,     0.00,     0.00,,4910359,157097141,0,0,0,3.13,30-Mar-2026 16:30:42,,18-05-2022,0,3.948,2026-03-30
,,,,,,,"{""comName"": ""GTPL Hathway Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""112463038"", ""totPromoterHolding"": ""84347278"", ""percPromoterHolding"": ""    75.00"", ""totPublicHolding"": ""28115760"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""4208974"", ""totDematShares"": ""112463038"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""3.74"", ""broadcastDt"": ""30-Mar-2026 16:31:25"", ""disclosureToDate"": null, ""compBroadcastDate"": ""31-12-2018"", ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""41.921""}",GTPL Hathway Limited,31-Dec-2025,112463038,84347278,    75.00,28115760,0,     0.00,     0.00,,4208974,112463038,0,0,0,3.74,30-Mar-2026 16:31:25,,31-12-2018,0,41.921,2026-03-30
,,,,,,,"{""comName"": ""GVK Power & Infrastructure Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""1579210400"", ""totPromoterHolding"": ""856729340"", ""percPromoterHolding"": ""    54.25"", ""totPublicHolding"": ""722481060"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""13602106"", ""totDematShares"": ""1577090014"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""0.86"", ""broadcastDt"": ""30-Mar-2026 16:31:04"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": null, ""noOfSecPledgeShare"": null}",GVK Power & Infrastructure Limited,31-Dec-2025,1579210400,856729340,    54.25,722481060,0,     0.00,     0.00,,13602106,1577090014,0,0,0,0.86,30-Mar-2026 16:31:04,,,,,2026-03-30
,,,,,,,"{""comName"": ""Gabriel India Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""143643940"", ""totPromoterHolding"": ""79004167"", ""percPromoterHolding"": ""    55.00"", ""totPublicHolding"": ""64639773"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""2106911"", ""totDematShares"": ""142777090"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""1.48"", ""broadcastDt"": ""30-Mar-2026 16:30:43"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""212.756""}",Gabriel India Limited,31-Dec-2025,143643940,79004167,    55.00,64639773,0,     0.00,     0.00,,2106911,142777090,0,0,0,1.48,30-Mar-2026 16:30:43,,,0,212.756,2026-03-30
,,,,,,,"{""comName"": ""Galaxy Surfactants Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""35454752"", ""totPromoterHolding"": ""25140458"", ""percPromoterHolding"": ""    70.91"", ""totPublicHolding"": ""10314294"", ""totPromoterShares"": ""5700"", ""percPromoterShares"": ""     0.02"", ""percTotShares"": ""     0.02"", ""disclosureFromDate"": null, ""numSharesPledged"": ""162626"", ""totDematShares"": ""35357102"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""0.46"", ""broadcastDt"": ""30-Mar-2026 16:31:26"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""1.168"", ""noOfSecPledgeShare"": ""33.329""}",Galaxy Surfactants Limited,31-Dec-2025,35454752,25140458,    70.91,10314294,5700,     0.02,     0.02,,162626,35357102,0,0,0,0.46,30-Mar-2026 16:31:26,,,1.168,33.329,2026-03-30
,,,,,,,"{""comName"": ""Gallantt Ispat Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""241280945"", ""totPromoterHolding"": ""168492676"", ""percPromoterHolding"": ""    69.83"", ""totPublicHolding"": ""72788269"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""6317799"", ""totDematShares"": ""241102175"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""2.62"", ""broadcastDt"": ""30-Mar-2026 16:31:05"", ""disclosureToDate"": null, ""compBroadcastDate"": ""01-04-2025"", ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""339.929""}",Gallantt Ispat Limited,31-Dec-2025,241280945,168492676,    69.83,72788269,0,     0.00,     0.00,,6317799,241102175,0,0,0,2.62,30-Mar-2026 16:31:05,,01-04-2025,0,339.929,2026-03-30
,,,,,,,"{""comName"": ""Gammon India Limited"", ""shp"": ""31-Dec-2023"", ""totIssuedShares"": ""369573105"", ""totPromoterHolding"": ""42657154"", ""percPromoterHolding"": ""    11.54"", ""totPublicHolding"": ""326915951"", ""totPromoterShares"": ""36153699"", ""percPromoterShares"": ""    84.75"", ""percTotShares"": ""     9.78"", ""disclosureFromDate"": null, ""numSharesPledged"": ""310528"", ""totDematShares"": ""40082991"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""0.77"", ""broadcastDt"": ""30-Mar-2026 16:30:49"", ""disclosureToDate"": null, ""compBroadcastDate"": ""31-03-2017"", ""noOfPledgeShare"": null, ""noOfSecPledgeShare"": null}",Gammon India Limited,31-Dec-2023,369573105,42657154,    11.54,326915951,36153699,    84.75,     9.78,,310528,40082991,0,0,0,0.77,30-Mar-2026 16:30:49,,31-03-2017,,,2026-03-30
,,,,,,,"{""comName"": ""Gandhi Special Tubes Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""12152000"", ""totPromoterHolding"": ""8935257"", ""percPromoterHolding"": ""    73.53"", ""totPublicHolding"": ""3216743"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""85584"", ""totDematShares"": ""11946455"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""0.72"", ""broadcastDt"": ""30-Mar-2026 16:31:08"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""6.554""}",Gandhi Special Tubes Limited,31-Dec-2025,12152000,8935257,    73.53,3216743,0,     0.00,     0.00,,85584,11946455,0,0,0,0.72,30-Mar-2026 16:31:08,,,0,6.554,2026-03-30
,,,,,,,"{""comName"": ""Ganesha Ecosphere Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""26795984"", ""totPromoterHolding"": ""10572266"", ""percPromoterHolding"": ""    39.45"", ""totPublicHolding"": ""16223718"", ""totPromoterShares"": ""3140000"", ""percPromoterShares"": ""    29.70"", ""percTotShares"": ""    11.72"", ""disclosureFromDate"": null, ""numSharesPledged"": ""4524634"", ""totDematShares"": ""26579637"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""17.02"", ""broadcastDt"": ""30-Mar-2026 16:31:23"", ""disclosureToDate"": null, ""compBroadcastDate"": ""27-11-2015"", ""noOfPledgeShare"": ""267.073"", ""noOfSecPledgeShare"": ""384.843""}",Ganesha Ecosphere Limited,31-Dec-2025,26795984,10572266,    39.45,16223718,3140000,    29.70,    11.72,,4524634,26579637,0,0,0,17.02,30-Mar-2026 16:31:23,,27-11-2015,267.073,384.843,2026-03-30
,,,,,,,"{""comName"": ""Gangotri Textiles Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""32614634"", ""totPromoterHolding"": ""8000457"", ""percPromoterHolding"": ""    24.53"", ""totPublicHolding"": ""24614177"", ""totPromoterShares"": ""5987593"", ""percPromoterShares"": ""    74.84"", ""percTotShares"": ""    18.36"", ""disclosureFromDate"": null, ""numSharesPledged"": ""6071945"", ""totDematShares"": ""32210858"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""18.85"", ""broadcastDt"": ""30-Mar-2026 16:31:05"", ""disclosureToDate"": null, ""compBroadcastDate"": ""13-04-2021"", ""noOfPledgeShare"": null, ""noOfSecPledgeShare"": null}",Gangotri Textiles Limited,31-Dec-2025,32614634,8000457,    24.53,24614177,5987593,    74.84,    18.36,,6071945,32210858,0,0,0,18.85,30-Mar-2026 16:31:05,,13-04-2021,,,2026-03-30
,,,,,,,"{""comName"": ""Gayatri Highways Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""239651900"", ""totPromoterHolding"": ""146554710"", ""percPromoterHolding"": ""    61.15"", ""totPublicHolding"": ""93097190"", ""totPromoterShares"": ""133199035"", ""percPromoterShares"": ""    90.89"", ""percTotShares"": ""    55.58"", ""disclosureFromDate"": null, ""numSharesPledged"": ""141110154"", ""totDematShares"": ""239649479"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""58.88"", ""broadcastDt"": ""30-Mar-2026 16:31:27"", ""disclosureToDate"": null, ""compBroadcastDate"": ""17-07-2018"", ""noOfPledgeShare"": null, ""noOfSecPledgeShare"": null}",Gayatri Highways Limited,31-Dec-2025,239651900,146554710,    61.15,93097190,133199035,    90.89,    55.58,,141110154,239649479,0,0,0,58.88,30-Mar-2026 16:31:27,,17-07-2018,,,2026-03-30
,,,,,,,"{""comName"": ""Gayatri Projects Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""187198685"", ""totPromoterHolding"": ""7383985"", ""percPromoterHolding"": ""     3.94"", ""totPublicHolding"": ""179814700"", ""totPromoterShares"": ""5346085"", ""percPromoterShares"": ""    72.40"", ""percTotShares"": ""     2.86"", ""disclosureFromDate"": null, ""numSharesPledged"": ""19626469"", ""totDematShares"": ""187198540"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""10.48"", ""broadcastDt"": ""30-Mar-2026 16:31:19"", ""disclosureToDate"": null, ""compBroadcastDate"": ""28-06-2021"", ""noOfPledgeShare"": null, ""noOfSecPledgeShare"": null}",Gayatri Projects Limited,31-Dec-2025,187198685,7383985,     3.94,179814700,5346085,    72.40,     2.86,,19626469,187198540,0,0,0,10.48,30-Mar-2026 16:31:19,,28-06-2021,,,2026-03-30
,,,,,,,"{""comName"": ""GeeCee Ventures Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""20911729"", ""totPromoterHolding"": ""14159942"", ""percPromoterHolding"": ""    67.71"", ""totPublicHolding"": ""6751787"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""290183"", ""totDematShares"": ""20912792"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""1.39"", ""broadcastDt"": ""30-Mar-2026 16:31:07"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""9.209""}",GeeCee Ventures Limited,31-Dec-2025,20911729,14159942,    67.71,6751787,0,     0.00,     0.00,,290183,20912792,0,0,0,1.39,30-Mar-2026 16:31:07,,,0,9.209,2026-03-30
