bar,i_idx,dir,tag,option_a_valid,option_a_ema,symbol,optA_week_plus_1,optA_week_plus_2,optA_week_plus_3,optA_any_of_next_3_weeks,optA_first_forward_week
2020-01-10,197,bullish,CHoCH,True,10.0,AMBUJACEM,False,True,False,True,2.0
2020-03-13,206,bearish,CHoCH,True,10.0,AMBUJACEM,False,False,False,False,
2020-08-14,228,bullish,CHoCH,False,,AMBUJACEM,False,False,False,False,
2023-01-27,356,bearish,CHoCH,True,10.0,AMBUJACEM,False,False,False,False,
2023-05-12,371,bullish,CHoCH,True,20.0,AMBUJACEM,True,True,False,True,1.0
2025-11-21,503,bearish,CHoCH,True,20.0,AMBUJACEM,False,False,False,False,
2025-01-24,162,bearish,CHoCH,True,10.0,ANANDRATHI,False,False,False,False,
2025-06-06,181,bullish,CHoCH,False,,ANANDRATHI,False,False,False,False,
2016-11-04,31,bearish,CHoCH,True,10.0,ANANTRAJ,False,False,False,False,
2017-04-21,55,bullish,CHoCH,False,,ANANTRAJ,False,False,False,False,
2018-03-09,101,bearish,CHoCH,False,,ANANTRAJ,False,False,False,False,
2020-01-03,196,bullish,CHoCH,True,10.0,ANANTRAJ,True,False,True,True,1.0
2020-02-28,204,bearish,CHoCH,False,,ANANTRAJ,False,False,False,False,
2020-06-12,219,bullish,CHoCH,True,9.0,ANANTRAJ,False,False,True,True,3.0
2022-05-06,318,bearish,CHoCH,False,,ANANTRAJ,False,False,False,False,
2022-09-02,335,bullish,CHoCH,False,,ANANTRAJ,False,False,False,False,
2025-01-31,461,bearish,CHoCH,True,9.0,ANANTRAJ,False,False,False,False,
2025-09-19,494,bullish,CHoCH,True,20.0,ANANTRAJ,False,False,False,False,
2026-03-13,519,bearish,CHoCH,False,,ANANTRAJ,False,False,False,False,
2021-05-07,30,bullish,CHoCH,True,10.0,ANGELONE,False,False,False,False,
2022-06-24,89,bearish,CHoCH,False,,ANGELONE,False,False,True,True,3.0
2022-09-09,100,bullish,CHoCH,True,10.0,ANGELONE,False,False,False,False,
2023-01-27,120,bearish,CHoCH,False,,ANGELONE,False,False,False,False,
2023-06-09,139,bullish,CHoCH,False,,ANGELONE,False,False,False,False,
2024-07-19,197,bearish,CHoCH,False,,ANGELONE,False,False,False,False,
2024-10-18,210,bullish,CHoCH,False,,ANGELONE,False,False,False,False,
2025-01-10,222,bearish,CHoCH,True,9.0,ANGELONE,False,False,False,False,
2026-04-17,288,bullish,CHoCH,False,,ANGELONE,,,,False,
2018-06-29,117,bearish,CHoCH,False,,APARINDS,False,True,False,True,2.0
2018-12-28,143,bullish,CHoCH,False,,APARINDS,False,False,False,False,
2019-06-28,169,bearish,CHoCH,False,,APARINDS,True,False,False,True,1.0
2020-12-11,245,bullish,CHoCH,False,,APARINDS,False,True,False,True,2.0
2025-01-31,461,bearish,CHoCH,False,,APARINDS,False,False,False,False,
2025-06-27,482,bullish,CHoCH,False,,APARINDS,False,False,False,False,
2026-01-16,511,bearish,CHoCH,False,,APARINDS,False,False,False,False,
2026-02-06,514,bullish,CHoCH,True,9.0,APARINDS,False,False,False,False,
2017-06-09,62,bullish,CHoCH,True,9.0,APOLLOHOSP,False,True,True,True,2.0
2017-08-18,72,bearish,CHoCH,True,21.0,APOLLOHOSP,False,False,False,False,
2017-11-24,86,bullish,CHoCH,True,9.0,APOLLOHOSP,True,False,False,True,1.0
2018-06-01,113,bearish,CHoCH,False,,APOLLOHOSP,True,True,True,True,1.0
2018-08-17,124,bullish,CHoCH,True,10.0,APOLLOHOSP,False,False,False,False,
2019-02-15,150,bearish,CHoCH,True,9.0,APOLLOHOSP,False,False,True,True,3.0
2019-06-07,166,bullish,CHoCH,False,,APOLLOHOSP,False,False,True,True,3.0
2020-03-27,208,bearish,CHoCH,False,,APOLLOHOSP,False,False,True,True,3.0
2020-07-17,224,bullish,CHoCH,False,,APOLLOHOSP,False,False,False,False,
2022-05-06,318,bearish,CHoCH,False,,APOLLOHOSP,False,False,False,False,
2022-07-22,329,bullish,CHoCH,True,9.0,APOLLOHOSP,True,False,False,True,1.0
2024-05-10,423,bearish,CHoCH,True,20.0,APOLLOHOSP,False,True,False,True,2.0
2024-07-26,434,bullish,CHoCH,False,,APOLLOHOSP,False,False,True,True,3.0
2025-02-14,463,bearish,CHoCH,True,10.0,APOLLOHOSP,False,False,False,False,
2025-06-27,482,bullish,CHoCH,True,10.0,APOLLOHOSP,False,False,False,False,
2025-11-28,504,bearish,CHoCH,False,,APOLLOHOSP,False,False,False,False,
2017-11-03,83,bearish,CHoCH,True,10.0,APOLLOTYRE,True,False,False,True,1.0
2018-04-06,105,bullish,CHoCH,False,,APOLLOTYRE,False,False,False,False,
2018-09-14,128,bearish,CHoCH,False,,APOLLOTYRE,False,False,False,False,
2020-10-23,238,bullish,CHoCH,True,10.0,APOLLOTYRE,False,False,False,False,
2022-02-25,308,bearish,CHoCH,False,,APOLLOTYRE,False,False,False,False,
2022-08-05,331,bullish,CHoCH,False,,APOLLOTYRE,False,False,False,False,
2024-11-15,450,bearish,CHoCH,False,,APOLLOTYRE,False,False,False,False,
2025-09-05,492,bullish,CHoCH,False,,APOLLOTYRE,False,False,False,False,
2026-03-13,519,bearish,CHoCH,False,,APOLLOTYRE,False,False,False,False,
2022-05-27,39,bearish,CHoCH,True,10.0,APTUS,False,False,False,False,
2023-07-14,98,bullish,CHoCH,True,10.0,APTUS,True,False,True,True,1.0
2024-05-31,144,bearish,CHoCH,False,,APTUS,True,False,False,True,1.0
2024-09-20,160,bullish,CHoCH,True,21.0,APTUS,False,True,False,True,2.0
2025-01-03,175,bearish,CHoCH,False,,APTUS,False,False,False,False,
2025-05-23,195,bullish,CHoCH,False,,APTUS,False,False,True,True,3.0
2025-11-07,219,bearish,CHoCH,True,21.0,APTUS,False,False,False,False,
2016-07-22,16,bullish,CHoCH,False,,ASAHIINDIA,False,False,False,False,
2018-02-02,96,bearish,CHoCH,True,10.0,ASAHIINDIA,False,True,False,True,2.0
2020-01-10,197,bullish,CHoCH,True,20.0,ASAHIINDIA,False,False,False,False,
2020-03-20,207,bearish,CHoCH,False,,ASAHIINDIA,False,False,False,False,
2020-06-05,218,bullish,CHoCH,True,9.0,ASAHIINDIA,True,True,True,True,1.0
2022-03-04,309,bearish,CHoCH,False,,ASAHIINDIA,False,False,False,False,
2022-06-24,325,bullish,CHoCH,True,21.0,ASAHIINDIA,False,False,False,False,
2022-12-09,349,bearish,CHoCH,True,9.0,ASAHIINDIA,False,False,False,False,
2023-07-07,379,bullish,CHoCH,True,20.0,ASAHIINDIA,False,False,False,False,
2024-02-02,409,bearish,CHoCH,True,20.0,ASAHIINDIA,True,True,False,True,1.0
2024-04-26,421,bullish,CHoCH,False,,ASAHIINDIA,False,False,True,True,3.0
2025-02-14,463,bearish,CHoCH,False,,ASAHIINDIA,True,True,True,True,1.0
2025-07-04,483,bullish,CHoCH,True,10.0,ASAHIINDIA,False,False,False,False,
2026-03-06,518,bearish,CHoCH,False,,ASAHIINDIA,False,True,False,True,2.0
2017-02-03,44,bullish,CHoCH,False,,ASHOKLEY,False,False,False,False,
2018-10-05,131,bearish,CHoCH,False,,ASHOKLEY,False,True,False,True,2.0
2020-01-24,199,bullish,CHoCH,False,,ASHOKLEY,True,True,True,True,1.0
2020-02-28,204,bearish,CHoCH,True,10.0,ASHOKLEY,False,False,False,False,
2020-06-19,220,bullish,CHoCH,True,9.0,ASHOKLEY,False,False,True,True,3.0
2022-03-04,309,bearish,CHoCH,False,,ASHOKLEY,False,False,False,False,
2022-07-01,326,bullish,CHoCH,False,,ASHOKLEY,False,False,False,False,
2024-03-15,415,bearish,CHoCH,True,20.0,ASHOKLEY,False,True,False,True,2.0
2024-05-03,422,bullish,CHoCH,False,,ASHOKLEY,False,False,False,False,
2017-12-15,89,bearish,CHoCH,False,,ASIANPAINT,True,False,False,True,1.0
2018-05-11,110,bullish,CHoCH,True,9.0,ASIANPAINT,False,False,False,False,
2018-10-05,131,bearish,CHoCH,True,21.0,ASIANPAINT,False,False,False,False,
2019-02-01,148,bullish,CHoCH,True,10.0,ASIANPAINT,False,True,True,True,2.0
2019-05-10,162,bearish,CHoCH,True,10.0,ASIANPAINT,False,False,False,False,
2019-07-26,173,bullish,CHoCH,True,21.0,ASIANPAINT,False,False,False,False,
2020-03-27,208,bearish,CHoCH,False,,ASIANPAINT,False,False,False,False,
2020-08-21,229,bullish,CHoCH,False,,ASIANPAINT,False,False,False,False,
2022-03-04,309,bearish,CHoCH,True,20.0,ASIANPAINT,False,True,True,True,2.0
2022-07-29,330,bullish,CHoCH,False,,ASIANPAINT,False,False,False,False,
2023-01-06,353,bearish,CHoCH,False,,ASIANPAINT,False,False,False,False,
2023-05-05,370,bullish,CHoCH,True,20.0,ASIANPAINT,False,False,False,False,
2024-03-01,413,bearish,CHoCH,False,,ASIANPAINT,False,False,False,False,
2025-09-05,492,bullish,CHoCH,False,,ASIANPAINT,False,False,False,False,
2026-03-06,518,bearish,CHoCH,False,,ASIANPAINT,False,False,False,False,
2019-11-01,87,bullish,CHoCH,True,10.0,ASTERDM,False,False,False,False,
2020-03-20,107,bearish,CHoCH,False,,ASTERDM,False,False,False,False,
2020-06-19,120,bullish,CHoCH,True,9.0,ASTERDM,False,False,False,False,
2021-12-24,199,bearish,CHoCH,False,,ASTERDM,False,True,True,True,2.0
2022-07-15,228,bullish,CHoCH,True,21.0,ASTERDM,False,False,False,False,
2022-11-18,246,bearish,CHoCH,True,9.0,ASTERDM,False,True,True,True,2.0
2023-04-21,268,bullish,CHoCH,False,,ASTERDM,False,False,True,True,3.0
2026-01-23,412,bearish,CHoCH,False,,ASTERDM,False,False,True,True,3.0
2017-04-14,54,bullish,CHoCH,True,10.0,ASTRAZEN,False,True,False,True,2.0
2017-08-11,71,bearish,CHoCH,True,9.0,ASTRAZEN,True,False,False,True,1.0
2017-10-27,82,bullish,CHoCH,True,21.0,ASTRAZEN,False,False,False,False,
2018-02-02,96,bearish,CHoCH,True,9.0,ASTRAZEN,True,False,False,True,1.0
2018-06-15,115,bullish,CHoCH,False,,ASTRAZEN,False,False,False,False,
2018-11-30,139,bearish,CHoCH,False,,ASTRAZEN,False,False,True,True,3.0
2019-02-08,149,bullish,CHoCH,True,21.0,ASTRAZEN,False,False,False,False,
2019-08-16,176,bearish,CHoCH,False,,ASTRAZEN,False,False,False,False,
2019-09-27,182,bullish,CHoCH,False,,ASTRAZEN,False,False,False,False,
2021-01-22,251,bearish,CHoCH,True,20.0,ASTRAZEN,False,False,False,False,
2022-05-27,321,bullish,CHoCH,True,9.0,ASTRAZEN,False,False,False,False,
2023-04-21,368,bearish,CHoCH,False,,ASTRAZEN,False,False,False,False,
2023-06-02,374,bullish,CHoCH,True,21.0,ASTRAZEN,False,False,False,False,
2024-11-22,451,bearish,CHoCH,False,,ASTRAZEN,False,True,False,True,2.0
2025-03-21,468,bullish,CHoCH,False,,ASTRAZEN,False,True,True,True,2.0
2025-08-15,489,bearish,CHoCH,True,9.0,ASTRAZEN,False,False,False,False,
2016-11-25,34,bearish,CHoCH,False,,ASTRAL,False,False,False,False,
2017-03-17,50,bullish,CHoCH,False,,ASTRAL,False,False,False,False,
2020-03-20,207,bearish,CHoCH,False,,ASTRAL,False,False,False,False,
2020-08-07,227,bullish,CHoCH,True,10.0,ASTRAL,False,False,False,False,
2022-02-18,307,bearish,CHoCH,False,,ASTRAL,False,False,False,False,
2022-09-02,335,bullish,CHoCH,True,9.0,ASTRAL,False,False,False,False,
2023-02-24,360,bearish,CHoCH,True,10.0,ASTRAL,False,True,True,True,2.0
2023-05-19,372,bullish,CHoCH,False,,ASTRAL,False,False,False,False,
2024-08-16,437,bearish,CHoCH,False,,ASTRAL,False,False,False,False,
2025-11-07,501,bullish,CHoCH,True,20.0,ASTRAL,False,True,False,True,2.0
2017-08-04,70,bearish,CHoCH,False,,ATUL,False,False,False,False,
2017-11-03,83,bullish,CHoCH,True,10.0,ATUL,False,True,False,True,2.0
2019-03-15,154,bearish,CHoCH,True,10.0,ATUL,True,False,False,True,1.0
2019-03-29,156,bullish,CHoCH,True,21.0,ATUL,False,False,False,False,
2020-04-03,209,bearish,CHoCH,False,,ATUL,False,False,False,False,
2020-07-31,226,bullish,CHoCH,False,,ATUL,False,False,False,False,
2021-11-12,293,bearish,CHoCH,False,,ATUL,True,False,False,True,1.0
2022-07-22,329,bullish,CHoCH,True,9.0,ATUL,True,False,False,True,1.0
2023-01-13,354,bearish,CHoCH,False,,ATUL,False,False,False,False,
2023-09-01,387,bullish,CHoCH,True,10.0,ATUL,False,False,True,True,3.0
2023-10-27,395,bearish,CHoCH,False,,ATUL,False,False,True,True,3.0
2024-06-21,429,bullish,CHoCH,False,,ATUL,False,False,False,False,
2016-09-23,25,bullish,CHoCH,True,10.0,AUROPHARMA,True,False,True,True,1.0
2016-11-04,31,bearish,CHoCH,True,10.0,AUROPHARMA,True,True,False,True,1.0
2017-07-14,67,bullish,CHoCH,False,,AUROPHARMA,False,False,False,False,
2018-01-19,94,bearish,CHoCH,False,,AUROPHARMA,False,False,False,False,
2018-08-17,124,bullish,CHoCH,True,20.0,AUROPHARMA,False,False,True,True,3.0
2019-05-17,163,bearish,CHoCH,False,,AUROPHARMA,False,False,False,False,
2020-04-24,212,bullish,CHoCH,False,,AUROPHARMA,False,False,False,False,
2021-08-13,280,bearish,CHoCH,False,,AUROPHARMA,False,False,False,False,
2023-04-21,368,bullish,CHoCH,False,,AUROPHARMA,False,False,False,False,
2025-08-08,488,bearish,CHoCH,False,,AUROPHARMA,True,True,False,True,1.0
2025-11-14,502,bullish,CHoCH,True,10.0,AUROPHARMA,False,False,False,False,
2025-02-21,43,bearish,CHoCH,False,,AIIL,False,False,False,False,
2025-05-16,55,bullish,CHoCH,True,10.0,AIIL,False,False,False,False,
2026-02-13,94,bearish,CHoCH,False,,AIIL,False,False,False,False,
2018-09-28,79,bearish,CHoCH,True,21.0,DMART,False,False,False,False,
2019-08-30,127,bullish,CHoCH,False,,DMART,False,False,False,False,
2020-07-17,173,bearish,CHoCH,True,10.0,DMART,False,False,True,True,3.0
2020-12-11,194,bullish,CHoCH,False,,DMART,False,True,False,True,2.0
2022-01-14,251,bearish,CHoCH,True,9.0,DMART,True,False,False,True,1.0
2022-07-29,279,bullish,CHoCH,False,,DMART,False,False,False,False,
2023-03-17,312,bearish,CHoCH,False,,DMART,False,False,True,True,3.0
2023-12-01,349,bullish,CHoCH,False,,DMART,False,False,True,True,3.0
2024-10-04,393,bearish,CHoCH,True,9.0,DMART,False,False,False,False,
2025-04-11,420,bullish,CHoCH,True,10.0,DMART,False,False,True,True,3.0
2025-12-12,455,bearish,CHoCH,False,,DMART,False,False,False,False,
2017-08-11,71,bearish,CHoCH,True,10.0,AXISBANK,False,False,False,False,
2017-12-15,89,bullish,CHoCH,True,9.0,AXISBANK,True,False,False,True,1.0
2019-08-02,174,bearish,CHoCH,False,,AXISBANK,False,False,False,False,
2020-08-28,230,bullish,CHoCH,True,10.0,AXISBANK,False,False,False,False,
2021-11-19,294,bearish,CHoCH,False,,AXISBANK,False,False,False,False,
2022-10-21,342,bullish,CHoCH,False,,AXISBANK,False,False,False,False,
2023-03-17,363,bearish,CHoCH,False,,AXISBANK,True,True,True,True,1.0
2023-06-09,375,bullish,CHoCH,False,,AXISBANK,False,False,False,False,
2024-12-20,455,bearish,CHoCH,True,10.0,AXISBANK,False,False,False,False,
2025-11-21,503,bullish,CHoCH,False,,AXISBANK,False,False,False,False,
2026-03-13,519,bearish,CHoCH,True,9.0,AXISBANK,False,False,False,False,
2018-07-13,119,bearish,CHoCH,False,,BASF,False,False,False,False,
2020-01-17,198,bullish,CHoCH,True,10.0,BASF,True,False,False,True,1.0
2020-02-14,202,bearish,CHoCH,True,21.0,BASF,False,False,False,False,
2020-03-06,205,bullish,CHoCH,True,21.0,BASF,True,True,True,True,1.0
2022-05-13,319,bearish,CHoCH,True,21.0,BASF,False,False,True,True,3.0
2022-08-05,331,bullish,CHoCH,True,10.0,BASF,False,False,False,False,
2023-01-27,356,bearish,CHoCH,False,,BASF,True,False,False,True,1.0
2023-05-26,373,bullish,CHoCH,True,20.0,BASF,False,False,False,False,
2024-11-22,451,bearish,CHoCH,False,,BASF,False,False,False,False,
2025-05-23,477,bullish,CHoCH,True,10.0,BASF,False,False,False,False,
2025-12-05,505,bearish,CHoCH,False,,BASF,False,False,False,False,
2016-12-23,38,bullish,CHoCH,True,9.0,BEML,False,False,True,True,3.0
2017-12-15,89,bearish,CHoCH,False,,BEML,False,True,True,True,2.0
2019-03-15,154,bullish,CHoCH,False,,BEML,False,False,False,False,
2019-08-23,177,bearish,CHoCH,False,,BEML,False,True,False,True,2.0
2019-10-18,185,bullish,CHoCH,True,21.0,BEML,False,False,False,False,
2020-02-21,203,bearish,CHoCH,False,,BEML,False,False,False,False,
2020-12-04,244,bullish,CHoCH,False,,BEML,False,False,False,False,
2022-02-25,308,bearish,CHoCH,False,,BEML,False,False,False,False,
2023-06-23,377,bullish,CHoCH,False,,BEML,False,False,False,False,
2025-02-07,462,bearish,CHoCH,True,21.0,BEML,False,False,False,False,
2025-05-16,476,bullish,CHoCH,True,10.0,BEML,False,False,False,False,
2025-11-28,504,bearish,CHoCH,False,,BEML,False,False,False,False,
2017-04-14,43,bearish,CHoCH,True,20.0,BLS,True,True,True,True,1.0
2017-09-01,63,bullish,CHoCH,False,,BLS,False,False,False,False,
2018-02-02,85,bearish,CHoCH,False,,BLS,False,False,False,False,
2019-04-05,146,bullish,CHoCH,True,10.0,BLS,False,False,False,False,
2019-07-05,159,bearish,CHoCH,False,,BLS,False,False,False,False,
2020-06-05,207,bullish,CHoCH,True,9.0,BLS,True,True,True,True,1.0
2021-03-26,249,bearish,CHoCH,True,9.0,BLS,False,False,False,False,
2021-06-04,259,bullish,CHoCH,False,,BLS,False,False,False,False,
2023-03-24,353,bearish,CHoCH,False,,BLS,False,False,False,False,
2023-06-16,365,bullish,CHoCH,True,10.0,BLS,False,False,False,False,
2025-03-14,456,bearish,CHoCH,False,,BLS,True,True,True,True,1.0
2018-06-15,71,bullish,CHoCH,True,20.0,BSE,False,True,True,True,2.0
2018-08-10,79,bearish,CHoCH,False,,BSE,False,False,False,False,
2019-03-08,109,bullish,CHoCH,True,9.0,BSE,True,False,True,True,1.0
2019-07-12,127,bearish,CHoCH,True,10.0,BSE,True,False,False,True,1.0
2020-12-11,201,bullish,CHoCH,False,,BSE,False,True,False,True,2.0
2022-06-17,280,bearish,CHoCH,False,,BSE,False,False,False,False,
2023-07-14,336,bullish,CHoCH,False,,BSE,False,False,False,False,
2025-03-14,423,bearish,CHoCH,False,,BSE,True,False,False,True,1.0
2025-04-25,429,bullish,CHoCH,False,,BSE,False,False,False,False,
2020-03-20,207,bearish,CHoCH,False,,BAJFINANCE,False,False,False,False,
2020-11-06,240,bullish,CHoCH,True,21.0,BAJFINANCE,False,False,False,False,
2022-05-13,319,bearish,CHoCH,False,,BAJFINANCE,False,False,False,False,
2023-05-12,371,bullish,CHoCH,False,,BAJFINANCE,False,False,False,False,
2024-02-02,409,bearish,CHoCH,False,,BAJFINANCE,False,False,False,False,
2024-09-13,441,bullish,CHoCH,False,,BAJFINANCE,False,False,False,False,
2025-08-01,487,bearish,CHoCH,True,10.0,BAJFINANCE,True,False,True,True,1.0
2025-09-12,493,bullish,CHoCH,False,,BAJFINANCE,False,False,False,False,
2026-03-20,520,bearish,CHoCH,False,,BAJFINANCE,False,False,False,False,
2020-03-20,207,bearish,CHoCH,False,,BAJAJFINSV,False,False,False,False,
2020-11-13,241,bullish,CHoCH,False,,BAJAJFINSV,False,False,False,False,
2022-05-06,318,bearish,CHoCH,False,,BAJAJFINSV,False,False,False,False,
2023-05-26,373,bullish,CHoCH,False,,BAJAJFINSV,False,False,False,False,
2024-05-31,426,bearish,CHoCH,True,21.0,BAJAJFINSV,False,False,True,True,3.0
2024-08-30,439,bullish,CHoCH,False,,BAJAJFINSV,False,False,False,False,
2025-08-01,487,bearish,CHoCH,True,9.0,BAJAJFINSV,False,False,False,False,
2025-09-12,493,bullish,CHoCH,False,,BAJAJFINSV,False,True,True,True,2.0
2026-03-06,518,bearish,CHoCH,True,10.0,BAJAJFINSV,False,False,False,False,
2018-02-09,97,bearish,CHoCH,False,,BAJAJHLDNG,True,False,False,True,1.0
2018-06-15,115,bullish,CHoCH,False,,BAJAJHLDNG,False,True,True,True,2.0
2018-10-05,131,bearish,CHoCH,True,10.0,BAJAJHLDNG,False,False,False,False,
2019-03-15,154,bullish,CHoCH,False,,BAJAJHLDNG,False,True,False,True,2.0
2020-03-06,205,bearish,CHoCH,False,,BAJAJHLDNG,False,False,False,False,
2020-06-05,218,bullish,CHoCH,True,9.0,BAJAJHLDNG,True,True,False,True,1.0
2020-09-11,232,bearish,CHoCH,True,9.0,BAJAJHLDNG,True,True,False,True,1.0
2020-11-20,242,bullish,CHoCH,False,,BAJAJHLDNG,False,False,False,False,
2022-06-17,324,bearish,CHoCH,True,20.0,BAJAJHLDNG,False,True,True,True,2.0
2022-09-09,336,bullish,CHoCH,False,,BAJAJHLDNG,False,False,False,False,
2022-12-16,350,bearish,CHoCH,True,20.0,BAJAJHLDNG,True,False,False,True,1.0
2023-04-28,369,bullish,CHoCH,False,,BAJAJHLDNG,False,False,False,False,
2023-10-06,392,bearish,CHoCH,True,20.0,BAJAJHLDNG,True,True,True,True,1.0
2023-12-08,401,bullish,CHoCH,False,,BAJAJHLDNG,False,False,False,False,
2025-08-29,491,bearish,CHoCH,True,9.0,BAJAJHLDNG,False,True,True,True,2.0
2025-08-01,45,bearish,CHoCH,False,,BAJAJHFL,False,False,True,True,3.0
2018-10-05,131,bearish,CHoCH,False,,BALKRISIND,False,False,False,False,
2019-03-29,156,bullish,CHoCH,True,10.0,BALKRISIND,False,False,False,False,
2019-07-05,170,bearish,CHoCH,False,,BALKRISIND,False,False,False,False,
2020-01-10,197,bullish,CHoCH,False,,BALKRISIND,False,False,False,False,
2021-11-26,295,bearish,CHoCH,False,,BALKRISIND,False,False,False,False,
2023-05-26,373,bullish,CHoCH,True,10.0,BALKRISIND,False,False,False,False,
2024-02-09,410,bearish,CHoCH,False,,BALKRISIND,False,False,False,False,
2024-05-24,425,bullish,CHoCH,False,,BALKRISIND,False,False,False,False,
2024-11-15,450,bearish,CHoCH,False,,BALKRISIND,False,False,True,True,3.0
2026-02-06,514,bullish,CHoCH,True,20.0,BALKRISIND,False,False,False,False,
2026-03-20,520,bearish,CHoCH,False,,BALKRISIND,False,False,False,False,
2017-12-08,88,bearish,CHoCH,False,,BALRAMCHIN,False,False,False,False,
2018-08-31,126,bullish,CHoCH,True,20.0,BALRAMCHIN,True,True,True,True,1.0
2019-08-09,175,bearish,CHoCH,False,,BALRAMCHIN,False,False,True,True,3.0
2019-12-20,194,bullish,CHoCH,False,,BALRAMCHIN,False,False,False,False,
2020-03-06,205,bearish,CHoCH,False,,BALRAMCHIN,False,False,False,False,
2020-06-12,219,bullish,CHoCH,False,,BALRAMCHIN,False,False,False,False,
2021-10-22,290,bearish,CHoCH,True,9.0,BALRAMCHIN,False,True,True,True,2.0
2021-12-31,300,bullish,CHoCH,True,21.0,BALRAMCHIN,False,False,False,False,
2022-06-17,324,bearish,CHoCH,False,,BALRAMCHIN,False,False,False,False,
2022-12-02,348,bullish,CHoCH,False,,BALRAMCHIN,False,True,False,True,2.0
2023-12-08,401,bearish,CHoCH,True,9.0,BALRAMCHIN,False,True,True,True,2.0
2024-06-14,428,bullish,CHoCH,True,9.0,BALRAMCHIN,False,False,False,False,
2025-01-10,458,bearish,CHoCH,False,,BALRAMCHIN,False,False,False,False,
2025-06-06,479,bullish,CHoCH,False,,BALRAMCHIN,False,False,False,False,
2025-09-19,494,bearish,CHoCH,False,,BALRAMCHIN,False,False,False,False,
2026-02-13,515,bullish,CHoCH,True,20.0,BALRAMCHIN,True,True,True,True,1.0
2018-10-19,29,bearish,CHoCH,False,,BANDHANBNK,False,False,False,False,
2019-04-26,56,bullish,CHoCH,False,,BANDHANBNK,False,False,True,True,3.0
2020-02-21,99,bearish,CHoCH,False,,BANDHANBNK,False,False,False,False,
2020-06-12,115,bullish,CHoCH,True,9.0,BANDHANBNK,False,True,False,True,2.0
