screener_sector,nifty_industry,symbol_nse,company_name,industry,in_nse_eq
Industrial Products,Capital Goods,NSE:KAYNES-EQ,Kaynes Technology India Ltd.,Capital Goods,true
Industrial Products,Capital Goods,NSE:KEI-EQ,KEI Industries Ltd.,Capital Goods,true
Industrial Products,Capital Goods,NSE:KIRLOSBROS-EQ,Kirloskar Brothers Ltd.,Capital Goods,true
Industrial Products,Capital Goods,NSE:KIRLOSENG-EQ,Kirloskar Oil Eng Ltd.,Capital Goods,true
Industrial Products,Capital Goods,NSE:KIRLPNU-EQ,Kirloskar Pneumatic Company Ltd.,Capital Goods,true
Industrial Products,Capital Goods,NSE:KRN-EQ,KRN Heat Exchanger and Refrigeration Ltd.,Capital Goods,true
Industrial Products,Capital Goods,NSE:KSB-EQ,KSB Ltd.,Capital Goods,true
Industrial Products,Capital Goods,NSE:LLOYDSENGG-EQ,Lloyds Engineering Works Ltd.,Capital Goods,true
Industrial Products,Capital Goods,NSE:MAHSEAMLES-EQ,Maharashtra Seamless Ltd.,Capital Goods,true
Industrial Products,Capital Goods,NSE:MAZDOCK-EQ,Mazagoan Dock Shipbuilders Ltd.,Capital Goods,true
Industrial Products,Capital Goods,NSE:MIDHANI-EQ,Mishra Dhatu Nigam Ltd.,Capital Goods,true
Industrial Products,Capital Goods,NSE:MTARTECH-EQ,MTAR Technologies Ltd.,Capital Goods,true
Industrial Products,Capital Goods,NSE:OSWALPUMPS-EQ,Oswal Pumps Ltd.,Capital Goods,true
Industrial Products,Capital Goods,NSE:PARAS-EQ,Paras Defence and Space Technologies Ltd.,Capital Goods,true
Industrial Products,Capital Goods,NSE:POLYCAB-EQ,Polycab India Ltd.,Capital Goods,true
Industrial Products,Capital Goods,NSE:POWERINDIA-EQ,Hitachi Energy India Ltd.,Capital Goods,true
Industrial Products,Capital Goods,NSE:PRAJIND-EQ,Praj Industries Ltd.,Capital Goods,true
Industrial Products,Capital Goods,NSE:PREMIERENE-EQ,Premier Energies Ltd.,Capital Goods,true
Industrial Products,Capital Goods,NSE:PTCIL-EQ,PTC Industries Ltd.,Capital Goods,true
